"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"ASN00032040","TOWNSVILLE AERO, AS","-19.2483","146.7661","4.3","2022-07-16","0.00",",,a","67","H,,S","77",",,a","57",",,a"
"ASN00032040","TOWNSVILLE AERO, AS","-19.2483","146.7661","4.3","2022-07-17","0.00",",,a","67","H,,S","78",",,a","57",",,a"
"ASN00032040","TOWNSVILLE AERO, AS","-19.2483","146.7661","4.3","2022-07-18","0.00",",,a","65","H,,S","77",",,a","56",",,a"
"ASN00032040","TOWNSVILLE AERO, AS","-19.2483","146.7661","4.3","2022-07-19","0.00",",,a","67","H,,S","78",",,a","52",",,a"
"ASN00032040","TOWNSVILLE AERO, AS","-19.2483","146.7661","4.3","2022-07-20","0.00",",,a","70","H,,S","78",",,a","57",",,a"
"ASN00032040","TOWNSVILLE AERO, AS","-19.2483","146.7661","4.3","2022-07-21","0.00",",,a","67","H,,S","79",",,a","65",",,a"
"ASN00032040","TOWNSVILLE AERO, AS","-19.2483","146.7661","4.3","2022-07-22","0.00",",,a","65","H,,S","79",",,a","57",",,a"
"ASN00032040","TOWNSVILLE AERO, AS","-19.2483","146.7661","4.3","2022-07-23","0.00",",,a","64","H,,S","77",",,a","52",",,a"
"ASN00032040","TOWNSVILLE AERO, AS","-19.2483","146.7661","4.3","2022-07-24","0.00",",,a","66","H,,S","77",",,a","54",",,a"
"ASN00032040","TOWNSVILLE AERO, AS","-19.2483","146.7661","4.3","2022-07-25","0.00",",,a","66","H,,S","77",",,a","56",",,a"
"ASN00032040","TOWNSVILLE AERO, AS","-19.2483","146.7661","4.3","2022-07-26","0.00",",,a","67","H,,S","80",",,a","56",",,a"
"ASN00032040","TOWNSVILLE AERO, AS","-19.2483","146.7661","4.3","2022-07-27","0.00",",,a","69","H,,S","81",",,a","56",",,a"
"ASN00032040","TOWNSVILLE AERO, AS","-19.2483","146.7661","4.3","2022-07-28","0.00",",,a","63","H,,S","74",",,a","56",",,a"
"ASN00032040","TOWNSVILLE AERO, AS","-19.2483","146.7661","4.3","2022-07-29","0.00",",,a","66","H,,S","77",",,a","47",",,a"
"ASN00032040","TOWNSVILLE AERO, AS","-19.2483","146.7661","4.3","2022-07-30","0.00",",,a","69","H,,S","77",",,a","55",",,a"
"ASN00032040","TOWNSVILLE AERO, AS","-19.2483","146.7661","4.3","2022-07-31","0.00",",,a","70","H,,S","79",",,a","61",",,a"
"ASN00032040","TOWNSVILLE AERO, AS","-19.2483","146.7661","4.3","2022-08-01","0.00",",,a","70","H,,S","79",",,a","63",",,a"
"ASN00032040","TOWNSVILLE AERO, AS","-19.2483","146.7661","4.3","2022-08-02","0.00",",,a","70","H,,S","77",",,a","65",",,a"
"ASN00032040","TOWNSVILLE AERO, AS","-19.2483","146.7661","4.3","2022-08-03","0.00",",,a","71","H,,S","77",",,a","64",",,a"
"ASN00032040","TOWNSVILLE AERO, AS","-19.2483","146.7661","4.3","2022-08-04","0.00",",,a","71","H,,S","79",",,a","67",",,a"
"ASN00032040","TOWNSVILLE AERO, AS","-19.2483","146.7661","4.3","2022-08-05","0.00",",,a","73","H,,S","81",",,a","64",",,a"
"ASN00032040","TOWNSVILLE AERO, AS","-19.2483","146.7661","4.3","2022-08-06","0.00",",,a","75","H,,S","82",",,a","67",",,a"
"ASN00032040","TOWNSVILLE AERO, AS","-19.2483","146.7661","4.3","2022-08-07","0.00",",,a","74","H,,S","83",",,a","71",",,a"
"ASN00032040","TOWNSVILLE AERO, AS","-19.2483","146.7661","4.3","2022-08-08","0.02",",,a","68","H,,S","76",",,a","67",",,a"
"ASN00032040","TOWNSVILLE AERO, AS","-19.2483","146.7661","4.3","2022-08-09","0.00",",,a","65","H,,S","76",",,a","58",",,a"
"ASN00032040","TOWNSVILLE AERO, AS","-19.2483","146.7661","4.3","2022-08-10","0.00",",,a","68","H,,S","76",",,a","54",",,a"
"ASN00032040","TOWNSVILLE AERO, AS","-19.2483","146.7661","4.3","2022-08-11","0.00",",,a","70","H,,S","79",",,a","55",",,a"
"ASN00032040","TOWNSVILLE AERO, AS","-19.2483","146.7661","4.3","2022-08-12","0.00",",,a","68","H,,S","80",",,a","64",",,a"
"ASN00032040","TOWNSVILLE AERO, AS","-19.2483","146.7661","4.3","2022-08-13","0.00",",,a","69","H,,S","80",",,a","60",",,a"
"ASN00032040","TOWNSVILLE AERO, AS","-19.2483","146.7661","4.3","2022-08-14","0.00",",,a","68","H,,S","83",",,a","58",",,a"
"ASN00032040","TOWNSVILLE AERO, AS","-19.2483","146.7661","4.3","2022-08-15","0.00",",,a","64","H,,S","79",",,a","52",",,a"
"ASN00032040","TOWNSVILLE AERO, AS","-19.2483","146.7661","4.3","2022-08-16","0.00",",,a","68","H,,S","82",",,a","49",",,a"
"ASN00032040","TOWNSVILLE AERO, AS","-19.2483","146.7661","4.3","2022-08-17","0.00",",,a","64","H,,S","79",",,a","55",",,a"
"ASN00032040","TOWNSVILLE AERO, AS","-19.2483","146.7661","4.3","2022-08-18","0.00",",,a","64","H,,S","76",",,a","48",",,a"
"ASN00032040","TOWNSVILLE AERO, AS","-19.2483","146.7661","4.3","2022-08-19","0.00",",,a","66","H,,S","79",",,a","51",",,a"
"ASN00032040","TOWNSVILLE AERO, AS","-19.2483","146.7661","4.3","2022-08-20","0.00",",,a","68","H,,S","80",",,a","53",",,a"
"ASN00032040","TOWNSVILLE AERO, AS","-19.2483","146.7661","4.3","2022-08-21","0.00",",,a","68","H,,S","78",",,a","57",",,a"
"ASN00032040","TOWNSVILLE AERO, AS","-19.2483","146.7661","4.3","2022-08-22","0.00",",,a","70","H,,S","81",",,a","55",",,a"
"ASN00032040","TOWNSVILLE AERO, AS","-19.2483","146.7661","4.3","2022-08-23","0.00",",,a","70","H,,S","78",",,a","58",",,a"
"ASN00032040","TOWNSVILLE AERO, AS","-19.2483","146.7661","4.3","2022-08-24","0.00",",,a","68","H,,S","81",",,a","62",",,a"
"ASN00032040","TOWNSVILLE AERO, AS","-19.2483","146.7661","4.3","2022-08-25","0.00",",,a","64","H,,S","75",",,a","56",",,a"
"ASN00032040","TOWNSVILLE AERO, AS","-19.2483","146.7661","4.3","2022-08-26","0.00",",,a","70","H,,S","76",",,a","52",",,a"
"ASN00032040","TOWNSVILLE AERO, AS","-19.2483","146.7661","4.3","2022-08-27","0.00",",,a","72","H,,S","80",",,a","64",",,a"
"ASN00032040","TOWNSVILLE AERO, AS","-19.2483","146.7661","4.3","2022-08-28","0.00",",,a","74","H,,S","81",",,a","68",",,a"
"ASN00032040","TOWNSVILLE AERO, AS","-19.2483","146.7661","4.3","2022-08-29","0.00",",,a","75","H,,S","82",",,a","67",",,a"
"ASN00032040","TOWNSVILLE AERO, AS","-19.2483","146.7661","4.3","2022-08-30","0.00",",,a","71","H,,S","77",",,a","71",",,a"
"ASN00032040","TOWNSVILLE AERO, AS","-19.2483","146.7661","4.3","2022-08-31","0.02",",,a","72","H,,S","83",",,a","62",",,a"
"ASN00032040","TOWNSVILLE AERO, AS","-19.2483","146.7661","4.3","2022-09-01","0.00",",,a","74","H,,S","82",",,a","65",",,a"
"ASN00032040","TOWNSVILLE AERO, AS","-19.2483","146.7661","4.3","2022-09-02","0.01",",,a","72","H,,S","77",",,a","69",",,a"
"ASN00032040","TOWNSVILLE AERO, AS","-19.2483","146.7661","4.3","2022-09-03","0.41",",,a","71","H,,S","82",",,a","68",",,a"
"ASN00032040","TOWNSVILLE AERO, AS","-19.2483","146.7661","4.3","2022-09-04","0.00",",,a","66","H,,S","79",",,a","61",",,a"
"ASN00032040","TOWNSVILLE AERO, AS","-19.2483","146.7661","4.3","2022-09-05","0.00",",,a","71","H,,S","79",",,a","55",",,a"
"ASN00032040","TOWNSVILLE AERO, AS","-19.2483","146.7661","4.3","2022-09-06","0.00",",,a","73","H,,S","81",",,a","63",",,a"
"ASN00032040","TOWNSVILLE AERO, AS","-19.2483","146.7661","4.3","2022-09-07","0.00",",,a","73","H,,S","80",",,a","67",",,a"
"ASN00032040","TOWNSVILLE AERO, AS","-19.2483","146.7661","4.3","2022-09-08","0.02",",,a","74","H,,S","81",",,a","69",",,a"
"ASN00032040","TOWNSVILLE AERO, AS","-19.2483","146.7661","4.3","2022-09-09","0.00",",,a","76","H,,S","84",",,a","71",",,a"
"ASN00032040","TOWNSVILLE AERO, AS","-19.2483","146.7661","4.3","2022-09-10","0.00",",,a","75","H,,S","86",",,a","67",",,a"
"ASN00032040","TOWNSVILLE AERO, AS","-19.2483","146.7661","4.3","2022-09-11","0.00",",,a","75","H,,S","84",",,a","65",",,a"
"ASN00032040","TOWNSVILLE AERO, AS","-19.2483","146.7661","4.3","2022-09-12","0.00",",,a","73","H,,S","81",",,a","66",",,a"
"ASN00032040","TOWNSVILLE AERO, AS","-19.2483","146.7661","4.3","2022-09-13","0.00",",,a","74","H,,S","83",",,a","63",",,a"
"ASN00032040","TOWNSVILLE AERO, AS","-19.2483","146.7661","4.3","2022-09-14","0.00",",,a","73","H,,S","82",",,a","68",",,a"
"ASN00032040","TOWNSVILLE AERO, AS","-19.2483","146.7661","4.3","2022-09-15","0.00",",,a","75","H,,S","81",",,a","64",",,a"
"ASN00032040","TOWNSVILLE AERO, AS","-19.2483","146.7661","4.3","2022-09-16","0.00",",,a","76","H,,S","84",",,a","71",",,a"
"ASN00032040","TOWNSVILLE AERO, AS","-19.2483","146.7661","4.3","2022-09-17","0.00",",,a","78","H,,S","87",",,a","71",",,a"
"ASN00032040","TOWNSVILLE AERO, AS","-19.2483","146.7661","4.3","2022-09-18","0.00",",,a","80","H,,S","87",",,a","72",",,a"
"ASN00032040","TOWNSVILLE AERO, AS","-19.2483","146.7661","4.3","2022-09-19","0.00",",,a","79","H,,S","87",",,a","76",",,a"
"ASN00032040","TOWNSVILLE AERO, AS","-19.2483","146.7661","4.3","2022-09-20","0.00",",,a","78","H,,S","86",",,a","73",",,a"
"ASN00032040","TOWNSVILLE AERO, AS","-19.2483","146.7661","4.3","2022-09-21","0.00",",,a","79","H,,S","88",",,a","73",",,a"
"ASN00032040","TOWNSVILLE AERO, AS","-19.2483","146.7661","4.3","2022-09-22","0.00",",,a","77","H,,S","88",",,a","72",",,a"
"ASN00032040","TOWNSVILLE AERO, AS","-19.2483","146.7661","4.3","2022-09-23","0.00",",,a","79","H,,S","90",",,a","68",",,a"
"ASN00032040","TOWNSVILLE AERO, AS","-19.2483","146.7661","4.3","2022-09-24","0.00",",,a","79","H,,S","88",",,a","69",",,a"
"ASN00032040","TOWNSVILLE AERO, AS","-19.2483","146.7661","4.3","2022-09-25","0.00",",,a","80","H,,S","88",",,a","73",",,a"
"ASN00032040","TOWNSVILLE AERO, AS","-19.2483","146.7661","4.3","2022-09-26","0.00",",,a","80","H,,S","87",",,a","76",",,a"
"ASN00032040","TOWNSVILLE AERO, AS","-19.2483","146.7661","4.3","2022-09-27","0.00",",,a","78","H,,S","87",",,a","75",",,a"
"ASN00032040","TOWNSVILLE AERO, AS","-19.2483","146.7661","4.3","2022-09-28","0.00",",,a","76","H,,S","89",",,a","73",",,a"
"ASN00032040","TOWNSVILLE AERO, AS","-19.2483","146.7661","4.3","2022-09-29","0.39",",,a","72","H,,S","81",",,a","65",",,a"
"ASN00032040","TOWNSVILLE AERO, AS","-19.2483","146.7661","4.3","2022-09-30","0.00",",,a","74","H,,S","83",",,a","63",",,a"
"ASN00032040","TOWNSVILLE AERO, AS","-19.2483","146.7661","4.3","2022-10-01","0.00",",,a","76","H,,S","83",",,a","63",",,a"
"ASN00032040","TOWNSVILLE AERO, AS","-19.2483","146.7661","4.3","2022-10-02","0.00",",,a","77","H,,S","85",",,a","69",",,a"
"ASN00032040","TOWNSVILLE AERO, AS","-19.2483","146.7661","4.3","2022-10-03","0.00",",,a","79","H,,S","86",",,a","71",",,a"
"ASN00032040","TOWNSVILLE AERO, AS","-19.2483","146.7661","4.3","2022-10-04","0.00",",,a","78","H,,S","86",",,a","74",",,a"
"ASN00032040","TOWNSVILLE AERO, AS","-19.2483","146.7661","4.3","2022-10-05","0.00",",,a","78","H,,S","85",",,a","73",",,a"
"ASN00032040","TOWNSVILLE AERO, AS","-19.2483","146.7661","4.3","2022-10-06","0.00",",,a","78","H,,S","86",",,a","73",",,a"
"ASN00032040","TOWNSVILLE AERO, AS","-19.2483","146.7661","4.3","2022-10-07","0.00",",,a","79","H,,S","87",",,a","73",",,a"
"ASN00032040","TOWNSVILLE AERO, AS","-19.2483","146.7661","4.3","2022-10-08","0.00",",,a","78","H,,S","87",",,a","73",",,a"
"ASN00032040","TOWNSVILLE AERO, AS","-19.2483","146.7661","4.3","2022-10-09","0.00",",,a","79","H,,S","87",",,a","71",",,a"
"ASN00032040","TOWNSVILLE AERO, AS","-19.2483","146.7661","4.3","2022-10-10","0.00",",,a","79","H,,S","88",",,a","73",",,a"
"ASN00032040","TOWNSVILLE AERO, AS","-19.2483","146.7661","4.3","2022-10-11","0.00",",,a","79","H,,S","87",",,a","73",",,a"
"ASN00032040","TOWNSVILLE AERO, AS","-19.2483","146.7661","4.3","2022-10-12","0.00",",,a","78","H,,S","87",",,a","72",",,a"
"ASN00032040","TOWNSVILLE AERO, AS","-19.2483","146.7661","4.3","2022-10-13","0.00",",,a","77","H,,S","85",",,a","72",",,a"
"ASN00032040","TOWNSVILLE AERO, AS","-19.2483","146.7661","4.3","2022-10-14","0.00",",,a","78","H,,S","85",",,a","72",",,a"
"ASN00032040","TOWNSVILLE AERO, AS","-19.2483","146.7661","4.3","2022-10-15","0.00",",,a","80","H,,S","88",",,a","72",",,a"
"ASN00032040","TOWNSVILLE AERO, AS","-19.2483","146.7661","4.3","2022-10-16","0.00",",,a","80","H,,S","88",",,a","72",",,a"
"ASN00032040","TOWNSVILLE AERO, AS","-19.2483","146.7661","4.3","2022-10-17","0.00",",,a","80","H,,S","88",",,a","76",",,a"
"ASN00032040","TOWNSVILLE AERO, AS","-19.2483","146.7661","4.3","2022-10-18",,,"81","H,,S","89",",,a","76",",,a"
"ASN00032040","TOWNSVILLE AERO, AS","-19.2483","146.7661","4.3","2022-10-19","0.00",",,a","81","H,,S","89",",,a","78",",,a"
"ASN00032040","TOWNSVILLE AERO, AS","-19.2483","146.7661","4.3","2022-10-20","0.01",",,a","78","H,,S","89",",,a","76",",,a"
"ASN00032040","TOWNSVILLE AERO, AS","-19.2483","146.7661","4.3","2022-10-21","0.80",",,a","73","H,,S","81",",,a","73",",,a"
"ASN00032040","TOWNSVILLE AERO, AS","-19.2483","146.7661","4.3","2022-10-22","0.33",",,a","81","H,,S","90",",,a","67",",,a"
"ASN00032040","TOWNSVILLE AERO, AS","-19.2483","146.7661","4.3","2022-10-23","0.00",",,a","82","H,,S","88",",,a","75",",,a"
"ASN00032040","TOWNSVILLE AERO, AS","-19.2483","146.7661","4.3","2022-10-24","0.00",",,a","83","H,,S","89",",,a","79",",,a"
"ASN00032040","TOWNSVILLE AERO, AS","-19.2483","146.7661","4.3","2022-10-25","0.00",",,a","83","H,,S","90",",,a","81",",,a"
"ASN00032040","TOWNSVILLE AERO, AS","-19.2483","146.7661","4.3","2022-10-26","0.04",",,a","81","H,,S","93",",,a","78",",,a"
"ASN00032040","TOWNSVILLE AERO, AS","-19.2483","146.7661","4.3","2022-10-27","0.28",",,a","81","H,,S","94",",,a","75",",,a"
"ASN00032040","TOWNSVILLE AERO, AS","-19.2483","146.7661","4.3","2022-10-28","0.18",",,a","84","H,,S","91",",,a","73",",,a"
"ASN00032040","TOWNSVILLE AERO, AS","-19.2483","146.7661","4.3","2022-10-29","0.00",",,a","82","H,,S","96",",,a","77",",,a"
"ASN00032040","TOWNSVILLE AERO, AS","-19.2483","146.7661","4.3","2022-10-30","0.00",",,a","84","H,,S","91",",,a","72",",,a"
"ASN00032040","TOWNSVILLE AERO, AS","-19.2483","146.7661","4.3","2022-10-31","0.00",",,a","84","H,,S","90",",,a","80",",,a"
"ASN00032040","TOWNSVILLE AERO, AS","-19.2483","146.7661","4.3","2022-11-01","0.00",",,a","83","H,,S","92",",,a","81",",,a"
"ASN00032040","TOWNSVILLE AERO, AS","-19.2483","146.7661","4.3","2022-11-02","0.01",",,a","81","H,,S","92",",,a","76",",,a"
"ASN00032040","TOWNSVILLE AERO, AS","-19.2483","146.7661","4.3","2022-11-03","0.00",",,a","80","H,,S","89",",,a","70",",,a"
"ASN00032040","TOWNSVILLE AERO, AS","-19.2483","146.7661","4.3","2022-11-04","0.00",",,a","78","H,,S","88",",,a","72",",,a"
"ASN00032040","TOWNSVILLE AERO, AS","-19.2483","146.7661","4.3","2022-11-05","0.00",",,a","79","H,,S","87",",,a","70",",,a"
"ASN00032040","TOWNSVILLE AERO, AS","-19.2483","146.7661","4.3","2022-11-06","0.00",",,a","78","H,,S","87",",,a","73",",,a"
"ASN00032040","TOWNSVILLE AERO, AS","-19.2483","146.7661","4.3","2022-11-07","0.00",",,a","79","H,,S","88",",,a","69",",,a"
"ASN00032040","TOWNSVILLE AERO, AS","-19.2483","146.7661","4.3","2022-11-08","0.00",",,a","80","H,,S","87",",,a","70",",,a"
"ASN00032040","TOWNSVILLE AERO, AS","-19.2483","146.7661","4.3","2022-11-09","0.00",",,a","80","H,,S","88",",,a","74",",,a"
"ASN00032040","TOWNSVILLE AERO, AS","-19.2483","146.7661","4.3","2022-11-10","0.00",",,a","79","H,,S","88",",,a","75",",,a"
"ASN00032040","TOWNSVILLE AERO, AS","-19.2483","146.7661","4.3","2022-11-11","0.00",",,a","80","H,,S","88",",,a","73",",,a"
"ASN00032040","TOWNSVILLE AERO, AS","-19.2483","146.7661","4.3","2022-11-12","0.00",",,a","80","H,,S","88",",,a","75",",,a"
"ASN00032040","TOWNSVILLE AERO, AS","-19.2483","146.7661","4.3","2022-11-13","0.00",",,a","80","H,,S","89",",,a","74",",,a"
"ASN00032040","TOWNSVILLE AERO, AS","-19.2483","146.7661","4.3","2022-11-14","0.00",",,a","82","H,,S","90",",,a","72",",,a"
"ASN00032040","TOWNSVILLE AERO, AS","-19.2483","146.7661","4.3","2022-11-15","0.00",",,a","82","H,,S","93",",,a","76",",,a"
"ASN00032040","TOWNSVILLE AERO, AS","-19.2483","146.7661","4.3","2022-11-16","0.20",",,a","82","H,,S",,,"74",",,a"
"ASN00032040","TOWNSVILLE AERO, AS","-19.2483","146.7661","4.3","2022-11-17",,,"84","H,,S",,,"70",",,a"
"ASN00032040","TOWNSVILLE AERO, AS","-19.2483","146.7661","4.3","2022-11-18",,,"84","H,,S","90",",,a","77",",,a"
"ASN00032040","TOWNSVILLE AERO, AS","-19.2483","146.7661","4.3","2022-11-19","0.00",",,a","85","H,,S","92",",,a","80",",,a"
"ASN00032040","TOWNSVILLE AERO, AS","-19.2483","146.7661","4.3","2022-11-20","0.00",",,a","82","H,,S","91",",,a","81",",,a"
"ASN00032040","TOWNSVILLE AERO, AS","-19.2483","146.7661","4.3","2022-11-21","0.01",",,a","82","H,,S","93",",,a","74",",,a"
"ASN00032040","TOWNSVILLE AERO, AS","-19.2483","146.7661","4.3","2022-11-22","3.43",",,a","84","H,,S","96",",,a","73",",,a"
"ASN00032040","TOWNSVILLE AERO, AS","-19.2483","146.7661","4.3","2022-11-23","1.72",",,a","82","H,,S","88",",,a","75",",,a"
"ASN00032040","TOWNSVILLE AERO, AS","-19.2483","146.7661","4.3","2022-11-24","0.00",",,a","83","H,,S","89",",,a","75",",,a"
"ASN00032040","TOWNSVILLE AERO, AS","-19.2483","146.7661","4.3","2022-11-25","0.00",",,a","82","H,,S","88",",,a","77",",,a"
"ASN00032040","TOWNSVILLE AERO, AS","-19.2483","146.7661","4.3","2022-11-26","0.00",",,a","79","H,,S","88",",,a","77",",,a"
"ASN00032040","TOWNSVILLE AERO, AS","-19.2483","146.7661","4.3","2022-11-27","3.13",",,a","80","H,,S","87",",,a","74",",,a"
"ASN00032040","TOWNSVILLE AERO, AS","-19.2483","146.7661","4.3","2022-11-28","2.45",",,a","81","H,,S","86",",,a","72",",,a"
"ASN00032040","TOWNSVILLE AERO, AS","-19.2483","146.7661","4.3","2022-11-29","0.01",",,a","82","H,,S","89",",,a","77",",,a"
"ASN00032040","TOWNSVILLE AERO, AS","-19.2483","146.7661","4.3","2022-11-30","0.59",",,a","78","H,,S","90",",,a","74",",,a"
"ASN00032040","TOWNSVILLE AERO, AS","-19.2483","146.7661","4.3","2022-12-01","1.09",",,a","78","H,,S","87",",,a","71",",,a"
"ASN00032040","TOWNSVILLE AERO, AS","-19.2483","146.7661","4.3","2022-12-02","0.00",",,a","78","H,,S","84",",,a","69",",,a"
"ASN00032040","TOWNSVILLE AERO, AS","-19.2483","146.7661","4.3","2022-12-03","0.00",",,a","78","H,,S","86",",,a","72",",,a"
"ASN00032040","TOWNSVILLE AERO, AS","-19.2483","146.7661","4.3","2022-12-04","0.00",",,a","78","H,,S","85",",,a","70",",,a"
"ASN00032040","TOWNSVILLE AERO, AS","-19.2483","146.7661","4.3","2022-12-05","0.00",",,a","81","H,,S","88",",,a","71",",,a"
"ASN00032040","TOWNSVILLE AERO, AS","-19.2483","146.7661","4.3","2022-12-06","0.00",",,a","81","H,,S","88",",,a","73",",,a"
"ASN00032040","TOWNSVILLE AERO, AS","-19.2483","146.7661","4.3","2022-12-07","0.00",",,a","81","H,,S","91",",,a","74",",,a"
"ASN00032040","TOWNSVILLE AERO, AS","-19.2483","146.7661","4.3","2022-12-08","0.00",",,a","82","H,,S","88",",,a","71",",,a"
"ASN00032040","TOWNSVILLE AERO, AS","-19.2483","146.7661","4.3","2022-12-09","0.00",",,a","83","H,,S","89",",,a","76",",,a"
"ASN00032040","TOWNSVILLE AERO, AS","-19.2483","146.7661","4.3","2022-12-10","0.00",",,a","84","H,,S","90",",,a","79",",,a"
"ASN00032040","TOWNSVILLE AERO, AS","-19.2483","146.7661","4.3","2022-12-11","0.00",",,a","84","H,,S","90",",,a","81",",,a"
"ASN00032040","TOWNSVILLE AERO, AS","-19.2483","146.7661","4.3","2022-12-12","0.03",",,a","84","H,,S","91",",,a","78",",,a"
"ASN00032040","TOWNSVILLE AERO, AS","-19.2483","146.7661","4.3","2022-12-13","0.00",",,a","85","H,,S","91",",,a","78",",,a"
"ASN00032040","TOWNSVILLE AERO, AS","-19.2483","146.7661","4.3","2022-12-14","0.00",",,a","84","H,,S","92",",,a","81",",,a"
"ASN00032040","TOWNSVILLE AERO, AS","-19.2483","146.7661","4.3","2022-12-15","0.00",",,a","85","H,,S","94",",,a","76",",,a"
"ASN00032040","TOWNSVILLE AERO, AS","-19.2483","146.7661","4.3","2022-12-16","0.03",",,a","83","H,,S","92",",,a","76",",,a"
"ASN00032040","TOWNSVILLE AERO, AS","-19.2483","146.7661","4.3","2022-12-17","0.22",",,a","82","H,,S","90",",,a","76",",,a"
"ASN00032040","TOWNSVILLE AERO, AS","-19.2483","146.7661","4.3","2022-12-18","0.32",",,a","81","H,,S","89",",,a","73",",,a"
"ASN00032040","TOWNSVILLE AERO, AS","-19.2483","146.7661","4.3","2022-12-19","0.09",",,a","81","H,,S","88",",,a","73",",,a"
"ASN00032040","TOWNSVILLE AERO, AS","-19.2483","146.7661","4.3","2022-12-20","0.01",",,a","79","H,,S","88",",,a","75",",,a"
"ASN00032040","TOWNSVILLE AERO, AS","-19.2483","146.7661","4.3","2022-12-21","0.00",",,a","81","H,,S","89",",,a","70",",,a"
"ASN00032040","TOWNSVILLE AERO, AS","-19.2483","146.7661","4.3","2022-12-22","0.00",",,a","80","H,,S","87",",,a","73",",,a"
"ASN00032040","TOWNSVILLE AERO, AS","-19.2483","146.7661","4.3","2022-12-23","0.00",",,a","82","H,,S","88",",,a","73",",,a"
"ASN00032040","TOWNSVILLE AERO, AS","-19.2483","146.7661","4.3","2022-12-24","0.00",",,a","80","H,,S","89",",,a","77",",,a"
"ASN00032040","TOWNSVILLE AERO, AS","-19.2483","146.7661","4.3","2022-12-25","0.99",",,a","78","H,,S","84",",,a","73",",,a"
"ASN00032040","TOWNSVILLE AERO, AS","-19.2483","146.7661","4.3","2022-12-26","0.04",",,a","80","H,,S","86",",,a","73",",,a"
"ASN00032040","TOWNSVILLE AERO, AS","-19.2483","146.7661","4.3","2022-12-27","0.02",",,a","80","H,,S","86",",,a","77",",,a"
"ASN00032040","TOWNSVILLE AERO, AS","-19.2483","146.7661","4.3","2022-12-28","0.00",",,a","81","H,,S","89",",,a","74",",,a"
"ASN00032040","TOWNSVILLE AERO, AS","-19.2483","146.7661","4.3","2022-12-29","0.00",",,a","81","H,,S","87",",,a","74",",,a"
"ASN00032040","TOWNSVILLE AERO, AS","-19.2483","146.7661","4.3","2022-12-30","0.00",",,a","82","H,,S","89",",,a","73",",,a"
"ASN00032040","TOWNSVILLE AERO, AS","-19.2483","146.7661","4.3","2022-12-31","0.00",",,a","82","H,,S","88",",,a","73",",,a"
"ASN00032040","TOWNSVILLE AERO, AS","-19.2483","146.7661","4.3","2023-01-01","0.35",",,a","79","H,,S","85",",,a","75",",,a"
"ASN00032040","TOWNSVILLE AERO, AS","-19.2483","146.7661","4.3","2023-01-02","0.47",",,a","82","H,,S","89",",,a","74",",,a"
"ASN00032040","TOWNSVILLE AERO, AS","-19.2483","146.7661","4.3","2023-01-03","0.00",",,a","82","H,,S","87",",,a","77",",,a"
"ASN00032040","TOWNSVILLE AERO, AS","-19.2483","146.7661","4.3","2023-01-04","0.00",",,a","83","H,,S","90",",,a","77",",,a"
"ASN00032040","TOWNSVILLE AERO, AS","-19.2483","146.7661","4.3","2023-01-05","0.02",",,a","77","H,,S","87",",,a","79",",,a"
"ASN00032040","TOWNSVILLE AERO, AS","-19.2483","146.7661","4.3","2023-01-06","1.98",",,a","81","H,,S","87",",,a","69",",,a"
"ASN00032040","TOWNSVILLE AERO, AS","-19.2483","146.7661","4.3","2023-01-07","0.00",",,a","83","H,,S","88",",,a","75",",,a"
"ASN00032040","TOWNSVILLE AERO, AS","-19.2483","146.7661","4.3","2023-01-08","0.01",",,a","83","H,,S","88",",,a","78",",,a"
